pago_id,socio_id,nivel,perfil_pago,monto,descuento,fecha_limite,fecha_pago,dias_retraso,metodo_pago
1740,151,Estándar,puntual,50,0,2024-11-01,2024-11-01,0,Transferencia
1741,151,Estándar,puntual,50,0,2024-12-01,2024-12-01,0,Efectivo
1742,151,Estándar,puntual,50,0,2025-01-01,2025-01-01,0,Efectivo
1743,151,Estándar,puntual,45,5,2025-02-01,2025-02-01,0,Efectivo
1744,151,Estándar,puntual,40,10,2025-03-01,2025-03-01,0,Tarjeta
1745,151,Estándar,puntual,40,10,2025-04-01,2025-04-01,0,Efectivo
1746,151,Estándar,puntual,50,0,2025-05-01,2025-05-01,0,Transferencia
1747,151,Estándar,puntual,50,0,2025-06-01,2025-06-01,0,Tarjeta
1748,152,Estándar,puntual,50,0,2024-07-01,2024-07-01,0,Tarjeta
1749,152,Estándar,puntual,50,0,2024-08-01,2024-08-01,0,Débito automático
1750,152,Estándar,puntual,40,10,2024-09-01,2024-09-01,0,Débito automático
1751,152,Estándar,puntual,40,10,2024-10-01,2024-10-01,0,Débito automático
1752,152,Estándar,puntual,50,0,2024-11-01,2024-11-01,0,Tarjeta
1753,152,Estándar,puntual,50,0,2024-12-01,2024-12-01,0,Tarjeta
1754,152,Estándar,puntual,50,0,2025-01-01,2025-01-01,0,Efectivo
1755,152,Estándar,puntual,40,10,2025-02-01,2025-02-01,0,Tarjeta
1756,152,Estándar,puntual,50,0,2025-03-01,2025-03-02,1,Tarjeta
1757,152,Estándar,puntual,50,0,2025-04-01,2025-04-02,1,Efectivo
1758,152,Estándar,puntual,50,0,2025-05-01,2025-05-02,1,Efectivo
1759,152,Estándar,puntual,40,10,2025-06-01,2025-06-02,1,Transferencia
1760,153,Premium,leve_retraso,70,0,2024-07-01,2024-07-01,0,Tarjeta
1761,153,Premium,leve_retraso,70,0,2024-08-01,2024-08-06,5,Transferencia
1762,153,Premium,leve_retraso,70,0,2024-09-01,2024-09-01,0,Transferencia
1763,153,Premium,leve_retraso,70,0,2024-10-01,2024-10-08,7,Efectivo
1764,153,Premium,leve_retraso,70,0,2024-11-01,2024-11-06,5,Efectivo
1765,153,Premium,leve_retraso,70,0,2024-12-01,2024-12-01,0,Efectivo
1766,153,Premium,leve_retraso,70,0,2025-01-01,2025-01-01,0,Transferencia
1767,153,Premium,leve_retraso,70,0,2025-02-01,2025-02-01,0,Efectivo
1768,153,Premium,leve_retraso,70,0,2025-03-01,2025-03-01,0,Efectivo
1769,153,Premium,leve_retraso,70,0,2025-04-01,2025-04-01,0,Tarjeta
1770,153,Premium,leve_retraso,70,0,2025-05-01,2025-05-01,0,Transferencia
1771,153,Premium,leve_retraso,70,0,2025-06-01,2025-06-06,5,Efectivo
1772,154,Básico,puntual,30,0,2024-07-01,2024-07-01,0,Efectivo
1773,154,Básico,puntual,20,10,2024-08-01,2024-08-01,0,Tarjeta
1774,154,Básico,puntual,30,0,2024-09-01,2024-09-01,0,Efectivo
1775,154,Básico,puntual,30,0,2024-10-01,2024-10-01,0,Efectivo
1776,154,Básico,puntual,20,10,2024-11-01,2024-11-01,0,Tarjeta
1777,154,Básico,puntual,30,0,2024-12-01,2024-12-01,0,Transferencia
1778,154,Básico,puntual,30,0,2025-01-01,2025-01-02,1,Efectivo
1779,154,Básico,puntual,30,0,2025-02-01,2025-02-02,1,Tarjeta
1780,154,Básico,puntual,30,0,2025-03-01,2025-03-01,0,Efectivo
1781,154,Básico,puntual,30,0,2025-04-01,2025-04-01,0,Efectivo
1782,154,Básico,puntual,30,0,2025-05-01,2025-05-01,0,Tarjeta
1783,154,Básico,puntual,30,0,2025-06-01,2025-06-01,0,Tarjeta
1784,155,Básico,leve_retraso,30,0,2024-07-01,2024-07-06,5,Efectivo
1785,155,Básico,leve_retraso,30,0,2024-08-01,2024-08-01,0,Efectivo
1786,155,Básico,leve_retraso,30,0,2024-09-01,2024-09-01,0,Efectivo
1787,155,Básico,leve_retraso,30,0,2024-10-01,2024-10-01,0,Transferencia
1788,155,Básico,leve_retraso,30,0,2024-11-01,2024-11-01,0,Transferencia
1789,155,Básico,leve_retraso,30,0,2024-12-01,2024-12-01,0,Débito automático
1790,155,Básico,leve_retraso,30,0,2025-01-01,2025-01-06,5,Efectivo
1791,155,Básico,leve_retraso,30,0,2025-02-01,2025-02-06,5,Tarjeta
1792,155,Básico,leve_retraso,30,0,2025-03-01,2025-03-06,5,Tarjeta
1793,155,Básico,leve_retraso,30,0,2025-04-01,2025-04-06,5,Transferencia
1794,155,Básico,leve_retraso,30,0,2025-05-01,2025-05-04,3,Efectivo
1795,155,Básico,leve_retraso,30,0,2025-06-01,2025-06-06,5,Tarjeta
1796,156,Básico,puntual,30,0,2024-07-01,2024-07-01,0,Tarjeta
1797,156,Básico,puntual,30,0,2024-08-01,2024-08-01,0,Tarjeta
1798,156,Básico,puntual,30,0,2024-09-01,2024-09-01,0,Tarjeta
1799,156,Básico,puntual,30,0,2024-10-01,2024-10-02,1,Tarjeta
1800,156,Básico,puntual,25,5,2024-11-01,2024-11-01,0,Tarjeta
1801,156,Básico,puntual,30,0,2024-12-01,2024-12-01,0,Efectivo
1802,156,Básico,puntual,30,0,2025-01-01,2025-01-01,0,Efectivo
1803,156,Básico,puntual,30,0,2025-02-01,2025-02-01,0,Efectivo
1804,156,Básico,puntual,30,0,2025-03-01,2025-03-01,0,Débito automático
1805,156,Básico,puntual,30,0,2025-04-01,2025-04-01,0,Efectivo
1806,156,Básico,puntual,20,10,2025-05-01,2025-05-01,0,Efectivo
1807,156,Básico,puntual,30,0,2025-06-01,2025-06-01,0,Transferencia
1808,157,Premium,puntual,60,10,2024-07-01,2024-07-01,0,Tarjeta
1809,157,Premium,puntual,65,5,2024-08-01,2024-08-03,2,Transferencia
1810,157,Premium,puntual,70,0,2024-09-01,2024-09-01,0,Transferencia
1811,157,Premium,puntual,70,0,2024-10-01,2024-10-01,0,Transferencia
1812,157,Premium,puntual,70,0,2024-11-01,2024-11-03,2,Débito automático
1813,157,Premium,puntual,70,0,2024-12-01,2024-12-01,0,Efectivo
1814,157,Premium,puntual,70,0,2025-01-01,2025-01-01,0,Tarjeta
1815,157,Premium,puntual,70,0,2025-02-01,2025-02-01,0,Tarjeta
1816,157,Premium,puntual,60,10,2025-03-01,2025-03-01,0,Tarjeta
1817,157,Premium,puntual,70,0,2025-04-01,2025-04-01,0,Tarjeta
1818,157,Premium,puntual,70,0,2025-05-01,2025-05-01,0,Efectivo
1819,157,Premium,puntual,70,0,2025-06-01,2025-06-01,0,Efectivo
1820,158,Estándar,leve_retraso,50,0,2024-07-01,2024-07-04,3,Tarjeta
1821,158,Estándar,leve_retraso,50,0,2024-08-01,2024-08-01,0,Tarjeta
1822,158,Estándar,leve_retraso,50,0,2024-09-01,2024-09-01,0,Débito automático
1823,158,Estándar,leve_retraso,50,0,2024-10-01,2024-10-06,5,Transferencia
1824,158,Estándar,leve_retraso,50,0,2024-11-01,2024-11-01,0,Transferencia
1825,158,Estándar,leve_retraso,50,0,2024-12-01,2024-12-06,5,Transferencia
1826,158,Estándar,leve_retraso,50,0,2025-01-01,2025-01-01,0,Tarjeta
1827,158,Estándar,leve_retraso,50,0,2025-02-01,2025-02-06,5,Tarjeta
1828,158,Estándar,leve_retraso,50,0,2025-03-01,2025-03-06,5,Tarjeta
1829,158,Estándar,leve_retraso,50,0,2025-04-01,2025-04-04,3,Efectivo
1830,158,Estándar,leve_retraso,50,0,2025-05-01,2025-05-06,5,Efectivo
1831,158,Estándar,leve_retraso,50,0,2025-06-01,2025-06-04,3,Efectivo
1832,159,Básico,puntual,30,0,2024-07-01,2024-07-01,0,Tarjeta
1833,159,Básico,puntual,30,0,2024-08-01,2024-08-01,0,Efectivo
1834,159,Básico,puntual,20,10,2024-09-01,2024-09-01,0,Tarjeta
1835,159,Básico,puntual,30,0,2024-10-01,2024-10-02,1,Tarjeta
1836,159,Básico,puntual,20,10,2024-11-01,2024-11-01,0,Efectivo
1837,159,Básico,puntual,25,5,2024-12-01,2024-12-01,0,Tarjeta
1838,159,Básico,puntual,30,0,2025-01-01,2025-01-01,0,Tarjeta
1839,159,Básico,puntual,30,0,2025-02-01,2025-02-03,2,Tarjeta
1840,159,Básico,puntual,30,0,2025-03-01,2025-03-01,0,Débito automático
1841,159,Básico,puntual,30,0,2025-04-01,2025-04-01,0,Tarjeta
1842,159,Básico,puntual,30,0,2025-05-01,2025-05-01,0,Tarjeta
1843,159,Básico,puntual,30,0,2025-06-01,2025-06-03,2,Efectivo
1844,160,Básico,puntual,30,0,2024-07-01,2024-07-01,0,Tarjeta
1845,160,Básico,puntual,20,10,2024-08-01,2024-08-01,0,Tarjeta
1846,160,Básico,puntual,30,0,2024-09-01,2024-09-01,0,Tarjeta
1847,160,Básico,puntual,30,0,2024-10-01,2024-10-02,1,Tarjeta
1848,160,Básico,puntual,25,5,2024-11-01,2024-11-01,0,Efectivo
1849,160,Básico,puntual,30,0,2024-12-01,2024-12-01,0,Transferencia
1850,160,Básico,puntual,30,0,2025-01-01,2025-01-01,0,Débito automático
1851,160,Básico,puntual,30,0,2025-02-01,2025-02-01,0,Débito automático
1852,160,Básico,puntual,30,0,2025-03-01,2025-03-02,1,Débito automático
1853,160,Básico,puntual,30,0,2025-04-01,2025-04-01,0,Transferencia
1854,160,Básico,puntual,30,0,2025-05-01,2025-05-01,0,Efectivo
1855,160,Básico,puntual,30,0,2025-06-01,2025-06-01,0,Efectivo
1856,161,Estándar,puntual,45,5,2024-07-01,2024-07-02,1,Transferencia
1857,161,Estándar,puntual,50,0,2024-08-01,2024-08-01,0,Efectivo
1858,161,Estándar,puntual,50,0,2024-09-01,2024-09-01,0,Efectivo
1859,161,Estándar,puntual,50,0,2024-10-01,2024-10-01,0,Transferencia
1860,161,Estándar,puntual,50,0,2024-11-01,2024-11-01,0,Efectivo
1861,161,Estándar,puntual,45,5,2024-12-01,2024-12-01,0,Efectivo
1862,161,Estándar,puntual,50,0,2025-01-01,2025-01-01,0,Tarjeta
1863,161,Estándar,puntual,50,0,2025-02-01,2025-02-01,0,Tarjeta
1864,161,Estándar,puntual,50,0,2025-03-01,2025-03-01,0,Transferencia
1865,161,Estándar,puntual,50,0,2025-04-01,2025-04-01,0,Tarjeta
1866,161,Estándar,puntual,50,0,2025-05-01,2025-05-01,0,Efectivo
1867,161,Estándar,puntual,50,0,2025-06-01,2025-06-01,0,Efectivo
1868,162,Básico,leve_retraso,30,0,2024-07-01,2024-07-08,7,Tarjeta
1869,162,Básico,leve_retraso,30,0,2024-08-01,2024-08-01,0,Débito automático
1870,162,Básico,leve_retraso,30,0,2024-09-01,2024-09-08,7,Tarjeta
1871,162,Básico,leve_retraso,30,0,2024-10-01,2024-10-01,0,Transferencia
1872,162,Básico,leve_retraso,30,0,2024-11-01,2024-11-06,5,Tarjeta
1873,162,Básico,leve_retraso,30,0,2024-12-01,2024-12-06,5,Tarjeta
1874,162,Básico,leve_retraso,30,0,2025-01-01,2025-01-01,0,Tarjeta
1875,162,Básico,leve_retraso,30,0,2025-02-01,2025-02-04,3,Transferencia
1876,162,Básico,leve_retraso,30,0,2025-03-01,2025-03-06,5,Efectivo
1877,162,Básico,leve_retraso,30,0,2025-04-01,2025-04-04,3,Tarjeta
1878,162,Básico,leve_retraso,30,0,2025-05-01,2025-05-04,3,Tarjeta
1879,162,Básico,leve_retraso,30,0,2025-06-01,2025-06-04,3,Transferencia
1880,163,Estándar,moroso,50,0,2024-08-01,2024-08-16,15,Tarjeta
1881,163,Estándar,moroso,50,0,2024-09-01,2024-09-21,20,Efectivo
1882,163,Estándar,moroso,50,0,2024-11-01,2024-11-06,5,Débito automático
1883,163,Estándar,moroso,50,0,2024-12-01,2024-12-16,15,Transferencia
1884,163,Estándar,moroso,50,0,2025-01-01,2025-01-11,10,Efectivo
1885,163,Estándar,moroso,50,0,2025-02-01,2025-02-06,5,Débito automático
1886,163,Estándar,moroso,50,0,2025-03-01,2025-03-06,5,Efectivo
1887,163,Estándar,moroso,50,0,2025-04-01,2025-04-06,5,Transferencia
1888,163,Estándar,moroso,50,0,2025-05-01,2025-05-06,5,Transferencia
1889,163,Estándar,moroso,50,0,2025-06-01,2025-06-21,20,Débito automático
1890,164,Estándar,puntual,45,5,2024-07-01,2024-07-01,0,Efectivo
1891,164,Estándar,puntual,50,0,2024-08-01,2024-08-01,0,Efectivo
1892,164,Estándar,puntual,50,0,2024-09-01,2024-09-01,0,Transferencia
1893,164,Estándar,puntual,45,5,2024-10-01,2024-10-01,0,Tarjeta
1894,164,Estándar,puntual,50,0,2024-11-01,2024-11-01,0,Tarjeta
1895,164,Estándar,puntual,45,5,2024-12-01,2024-12-01,0,Efectivo
1896,164,Estándar,puntual,50,0,2025-01-01,2025-01-01,0,Efectivo
1897,164,Estándar,puntual,40,10,2025-02-01,2025-02-01,0,Efectivo
1898,164,Estándar,puntual,50,0,2025-03-01,2025-03-01,0,Transferencia
1899,164,Estándar,puntual,50,0,2025-04-01,2025-04-01,0,Efectivo
1900,164,Estándar,puntual,50,0,2025-05-01,2025-05-01,0,Efectivo
1901,164,Estándar,puntual,50,0,2025-06-01,2025-06-01,0,Efectivo
1902,165,Básico,puntual,25,5,2024-07-01,2024-07-01,0,Efectivo
1903,165,Básico,puntual,30,0,2024-08-01,2024-08-02,1,Tarjeta
1904,165,Básico,puntual,30,0,2024-09-01,2024-09-03,2,Efectivo
1905,165,Básico,puntual,30,0,2024-10-01,2024-10-01,0,Débito automático
1906,165,Básico,puntual,30,0,2024-11-01,2024-11-01,0,Efectivo
1907,165,Básico,puntual,30,0,2024-12-01,2024-12-01,0,Transferencia
1908,165,Básico,puntual,30,0,2025-01-01,2025-01-01,0,Tarjeta
1909,165,Básico,puntual,30,0,2025-02-01,2025-02-01,0,Tarjeta
1910,165,Básico,puntual,30,0,2025-03-01,2025-03-02,1,Débito automático
1911,165,Básico,puntual,25,5,2025-04-01,2025-04-01,0,Tarjeta
1912,165,Básico,puntual,30,0,2025-05-01,2025-05-02,1,Efectivo
1913,165,Básico,puntual,20,10,2025-06-01,2025-06-01,0,Efectivo
1914,166,Estándar,puntual,50,0,2024-07-01,2024-07-01,0,Tarjeta
1915,166,Estándar,puntual,50,0,2024-08-01,2024-08-01,0,Transferencia
1916,166,Estándar,puntual,50,0,2024-09-01,2024-09-01,0,Tarjeta
1917,166,Estándar,puntual,50,0,2024-10-01,2024-10-01,0,Efectivo
1918,166,Estándar,puntual,50,0,2024-11-01,2024-11-01,0,Transferencia
1919,166,Estándar,puntual,50,0,2024-12-01,2024-12-01,0,Efectivo
1920,166,Estándar,puntual,50,0,2025-01-01,2025-01-03,2,Débito automático
1921,166,Estándar,puntual,50,0,2025-02-01,2025-02-01,0,Efectivo
1922,166,Estándar,puntual,50,0,2025-03-01,2025-03-03,2,Efectivo
1923,166,Estándar,puntual,50,0,2025-04-01,2025-04-01,0,Efectivo
1924,166,Estándar,puntual,50,0,2025-05-01,2025-05-01,0,Efectivo
1925,166,Estándar,puntual,50,0,2025-06-01,2025-06-03,2,Tarjeta
1926,167,Básico,puntual,30,0,2024-07-01,2024-07-01,0,Débito automático
1927,167,Básico,puntual,30,0,2024-08-01,2024-08-01,0,Efectivo
1928,167,Básico,puntual,20,10,2024-09-01,2024-09-01,0,Transferencia
1929,167,Básico,puntual,30,0,2024-10-01,2024-10-01,0,Tarjeta
1930,167,Básico,puntual,20,10,2024-11-01,2024-11-01,0,Efectivo
1931,167,Básico,puntual,30,0,2024-12-01,2024-12-01,0,Efectivo
1932,167,Básico,puntual,30,0,2025-01-01,2025-01-01,0,Débito automático
1933,167,Básico,puntual,30,0,2025-02-01,2025-02-01,0,Tarjeta
1934,167,Básico,puntual,30,0,2025-03-01,2025-03-01,0,Transferencia
1935,167,Básico,puntual,30,0,2025-04-01,2025-04-01,0,Tarjeta
1936,167,Básico,puntual,30,0,2025-05-01,2025-05-01,0,Efectivo
1937,167,Básico,puntual,20,10,2025-06-01,2025-06-01,0,Tarjeta
1938,168,Básico,puntual,30,0,2024-07-01,2024-07-01,0,Tarjeta
1939,168,Básico,puntual,30,0,2024-08-01,2024-08-03,2,Efectivo
1940,168,Básico,puntual,30,0,2024-09-01,2024-09-01,0,Tarjeta
1941,168,Básico,puntual,25,5,2024-10-01,2024-10-01,0,Efectivo
1942,168,Básico,puntual,30,0,2024-11-01,2024-11-01,0,Tarjeta
1943,168,Básico,puntual,25,5,2024-12-01,2024-12-01,0,Efectivo
1944,168,Básico,puntual,30,0,2025-01-01,2025-01-01,0,Débito automático
1945,168,Básico,puntual,30,0,2025-02-01,2025-02-01,0,Tarjeta
1946,168,Básico,puntual,30,0,2025-03-01,2025-03-01,0,Tarjeta
1947,168,Básico,puntual,30,0,2025-04-01,2025-04-01,0,Efectivo
1948,168,Básico,puntual,30,0,2025-05-01,2025-05-01,0,Transferencia
1949,168,Básico,puntual,20,10,2025-06-01,2025-06-01,0,Débito automático
1950,169,Estándar,moroso,50,0,2024-07-01,2024-07-11,10,Tarjeta
1951,169,Estándar,moroso,50,0,2024-08-01,2024-08-16,15,Tarjeta
1952,169,Estándar,moroso,50,0,2024-09-01,2024-09-11,10,Tarjeta
1953,169,Estándar,moroso,50,0,2024-11-01,2024-11-06,5,Débito automático
1954,169,Estándar,moroso,50,0,2024-12-01,2024-12-21,20,Tarjeta
1955,169,Estándar,moroso,50,0,2025-01-01,2025-01-11,10,Efectivo
1956,169,Estándar,moroso,50,0,2025-02-01,2025-02-06,5,Tarjeta
1957,169,Estándar,moroso,50,0,2025-03-01,2025-03-16,15,Efectivo
1958,169,Estándar,moroso,50,0,2025-05-01,2025-05-21,20,Transferencia
1959,169,Estándar,moroso,50,0,2025-06-01,2025-06-11,10,Efectivo
1960,170,Básico,puntual,30,0,2024-07-01,2024-07-01,0,Efectivo
1961,170,Básico,puntual,30,0,2024-08-01,2024-08-01,0,Débito automático
1962,170,Básico,puntual,25,5,2024-09-01,2024-09-03,2,Efectivo
1963,170,Básico,puntual,30,0,2024-10-01,2024-10-03,2,Efectivo
1964,170,Básico,puntual,30,0,2024-11-01,2024-11-01,0,Tarjeta
1965,170,Básico,puntual,20,10,2024-12-01,2024-12-03,2,Tarjeta
1966,170,Básico,puntual,30,0,2025-01-01,2025-01-01,0,Efectivo
1967,170,Básico,puntual,30,0,2025-02-01,2025-02-01,0,Tarjeta
1968,170,Básico,puntual,30,0,2025-03-01,2025-03-01,0,Transferencia
1969,170,Básico,puntual,30,0,2025-04-01,2025-04-01,0,Tarjeta
1970,170,Básico,puntual,20,10,2025-05-01,2025-05-02,1,Tarjeta
1971,170,Básico,puntual,30,0,2025-06-01,2025-06-01,0,Transferencia
1972,171,Básico,puntual,25,5,2024-07-01,2024-07-01,0,Tarjeta
1973,171,Básico,puntual,30,0,2024-08-01,2024-08-01,0,Transferencia
1974,171,Básico,puntual,30,0,2024-09-01,2024-09-02,1,Tarjeta
1975,171,Básico,puntual,30,0,2024-10-01,2024-10-01,0,Transferencia
1976,171,Básico,puntual,30,0,2024-11-01,2024-11-01,0,Débito automático
1977,171,Básico,puntual,30,0,2024-12-01,2024-12-01,0,Efectivo
1978,171,Básico,puntual,30,0,2025-01-01,2025-01-02,1,Efectivo
1979,171,Básico,puntual,30,0,2025-02-01,2025-02-01,0,Efectivo
1980,171,Básico,puntual,30,0,2025-03-01,2025-03-01,0,Tarjeta
1981,171,Básico,puntual,20,10,2025-04-01,2025-04-01,0,Tarjeta
1982,171,Básico,puntual,30,0,2025-05-01,2025-05-01,0,Efectivo
1983,171,Básico,puntual,25,5,2025-06-01,2025-06-01,0,Efectivo
1984,172,Básico,puntual,30,0,2024-07-01,2024-07-01,0,Tarjeta
1985,172,Básico,puntual,20,10,2024-08-01,2024-08-01,0,Transferencia
1986,172,Básico,puntual,30,0,2024-09-01,2024-09-01,0,Transferencia
1987,172,Básico,puntual,30,0,2024-10-01,2024-10-02,1,Efectivo
1988,172,Básico,puntual,30,0,2024-11-01,2024-11-01,0,Tarjeta
1989,172,Básico,puntual,30,0,2024-12-01,2024-12-01,0,Efectivo
1990,172,Básico,puntual,20,10,2025-01-01,2025-01-01,0,Débito automático
1991,172,Básico,puntual,30,0,2025-02-01,2025-02-01,0,Transferencia
1992,172,Básico,puntual,20,10,2025-03-01,2025-03-01,0,Transferencia
1993,172,Básico,puntual,30,0,2025-04-01,2025-04-01,0,Efectivo
1994,172,Básico,puntual,30,0,2025-05-01,2025-05-02,1,Transferencia
1995,172,Básico,puntual,20,10,2025-06-01,2025-06-01,0,Transferencia
1996,173,Estándar,puntual,45,5,2024-07-01,2024-07-03,2,Débito automático
1997,173,Estándar,puntual,50,0,2024-08-01,2024-08-01,0,Efectivo
1998,173,Estándar,puntual,50,0,2024-09-01,2024-09-01,0,Transferencia
1999,173,Estándar,puntual,50,0,2024-10-01,2024-10-01,0,Efectivo
2000,173,Estándar,puntual,50,0,2024-11-01,2024-11-01,0,Efectivo
2001,173,Estándar,puntual,50,0,2024-12-01,2024-12-02,1,Tarjeta
2002,173,Estándar,puntual,45,5,2025-01-01,2025-01-02,1,Tarjeta
2003,173,Estándar,puntual,50,0,2025-02-01,2025-02-01,0,Tarjeta
2004,173,Estándar,puntual,50,0,2025-03-01,2025-03-01,0,Tarjeta
2005,173,Estándar,puntual,50,0,2025-04-01,2025-04-01,0,Transferencia
2006,173,Estándar,puntual,50,0,2025-05-01,2025-05-01,0,Tarjeta
2007,173,Estándar,puntual,50,0,2025-06-01,2025-06-01,0,Transferencia
2008,174,Básico,leve_retraso,30,0,2024-07-01,2024-07-04,3,Tarjeta
2009,174,Básico,leve_retraso,30,0,2024-08-01,2024-08-01,0,Efectivo
2010,174,Básico,leve_retraso,30,0,2024-09-01,2024-09-08,7,Tarjeta
2011,174,Básico,leve_retraso,30,0,2024-10-01,2024-10-01,0,Tarjeta
2012,174,Básico,leve_retraso,30,0,2024-11-01,2024-11-04,3,Efectivo
2013,174,Básico,leve_retraso,30,0,2024-12-01,2024-12-04,3,Tarjeta
2014,174,Básico,leve_retraso,30,0,2025-01-01,2025-01-04,3,Tarjeta
2015,174,Básico,leve_retraso,30,0,2025-02-01,2025-02-04,3,Débito automático
2016,174,Básico,leve_retraso,30,0,2025-03-01,2025-03-04,3,Efectivo
2017,174,Básico,leve_retraso,30,0,2025-04-01,2025-04-01,0,Tarjeta
2018,174,Básico,leve_retraso,30,0,2025-05-01,2025-05-06,5,Efectivo
2019,174,Básico,leve_retraso,30,0,2025-06-01,2025-06-06,5,Efectivo
2020,175,Estándar,puntual,50,0,2024-07-01,2024-07-01,0,Tarjeta
2021,175,Estándar,puntual,50,0,2024-08-01,2024-08-01,0,Transferencia
2022,175,Estándar,puntual,40,10,2024-09-01,2024-09-01,0,Tarjeta
2023,175,Estándar,puntual,45,5,2024-10-01,2024-10-01,0,Tarjeta
2024,175,Estándar,puntual,50,0,2024-11-01,2024-11-01,0,Efectivo
2025,175,Estándar,puntual,50,0,2024-12-01,2024-12-01,0,Efectivo
2026,175,Estándar,puntual,50,0,2025-01-01,2025-01-03,2,Tarjeta
2027,175,Estándar,puntual,50,0,2025-02-01,2025-02-01,0,Efectivo
2028,175,Estándar,puntual,50,0,2025-03-01,2025-03-01,0,Débito automático
2029,175,Estándar,puntual,50,0,2025-04-01,2025-04-01,0,Efectivo
2030,175,Estándar,puntual,45,5,2025-05-01,2025-05-01,0,Transferencia
2031,175,Estándar,puntual,50,0,2025-06-01,2025-06-01,0,Transferencia
2032,176,Premium,puntual,65,5,2024-07-01,2024-07-01,0,Tarjeta
2033,176,Premium,puntual,70,0,2024-08-01,2024-08-01,0,Efectivo
2034,176,Premium,puntual,65,5,2024-09-01,2024-09-01,0,Tarjeta
2035,176,Premium,puntual,65,5,2024-10-01,2024-10-01,0,Tarjeta
2036,176,Premium,puntual,70,0,2024-11-01,2024-11-01,0,Transferencia
2037,176,Premium,puntual,70,0,2024-12-01,2024-12-01,0,Tarjeta
2038,176,Premium,puntual,70,0,2025-01-01,2025-01-01,0,Débito automático
2039,176,Premium,puntual,70,0,2025-02-01,2025-02-01,0,Efectivo
2040,176,Premium,puntual,60,10,2025-03-01,2025-03-01,0,Efectivo
2041,176,Premium,puntual,70,0,2025-04-01,2025-04-03,2,Tarjeta
2042,176,Premium,puntual,70,0,2025-05-01,2025-05-02,1,Efectivo
2043,176,Premium,puntual,70,0,2025-06-01,2025-06-02,1,Efectivo
2044,177,Básico,leve_retraso,30,0,2024-07-01,2024-07-04,3,Efectivo
2045,177,Básico,leve_retraso,30,0,2024-08-01,2024-08-04,3,Tarjeta
2046,177,Básico,leve_retraso,30,0,2024-09-01,2024-09-04,3,Tarjeta
2047,177,Básico,leve_retraso,30,0,2024-10-01,2024-10-01,0,Tarjeta
2048,177,Básico,leve_retraso,30,0,2024-11-01,2024-11-01,0,Transferencia
2049,177,Básico,leve_retraso,30,0,2024-12-01,2024-12-01,0,Transferencia
2050,177,Básico,leve_retraso,30,0,2025-01-01,2025-01-04,3,Tarjeta
2051,177,Básico,leve_retraso,30,0,2025-02-01,2025-02-06,5,Tarjeta
2052,177,Básico,leve_retraso,30,0,2025-03-01,2025-03-04,3,Efectivo
2053,177,Básico,leve_retraso,30,0,2025-04-01,2025-04-04,3,Efectivo
2054,177,Básico,leve_retraso,30,0,2025-05-01,2025-05-01,0,Tarjeta
2055,177,Básico,leve_retraso,30,0,2025-06-01,2025-06-01,0,Efectivo
2056,178,Estándar,puntual,40,10,2024-07-01,2024-07-01,0,Transferencia
2057,178,Estándar,puntual,50,0,2024-08-01,2024-08-01,0,Efectivo
2058,178,Estándar,puntual,50,0,2024-09-01,2024-09-01,0,Efectivo
2059,178,Estándar,puntual,40,10,2024-10-01,2024-10-01,0,Transferencia
2060,178,Estándar,puntual,50,0,2024-11-01,2024-11-01,0,Transferencia
2061,178,Estándar,puntual,50,0,2024-12-01,2024-12-01,0,Tarjeta
2062,178,Estándar,puntual,50,0,2025-01-01,2025-01-01,0,Transferencia
2063,178,Estándar,puntual,50,0,2025-02-01,2025-02-01,0,Débito automático
2064,178,Estándar,puntual,40,10,2025-03-01,2025-03-01,0,Tarjeta
2065,178,Estándar,puntual,50,0,2025-04-01,2025-04-01,0,Transferencia
2066,178,Estándar,puntual,50,0,2025-05-01,2025-05-01,0,Tarjeta
2067,178,Estándar,puntual,40,10,2025-06-01,2025-06-01,0,Débito automático
2068,179,Estándar,puntual,40,10,2024-07-01,2024-07-01,0,Tarjeta
2069,179,Estándar,puntual,50,0,2024-08-01,2024-08-01,0,Efectivo
2070,179,Estándar,puntual,50,0,2024-09-01,2024-09-01,0,Tarjeta
2071,179,Estándar,puntual,50,0,2024-10-01,2024-10-02,1,Transferencia
2072,179,Estándar,puntual,50,0,2024-11-01,2024-11-01,0,Tarjeta
2073,179,Estándar,puntual,50,0,2024-12-01,2024-12-01,0,Tarjeta
2074,179,Estándar,puntual,40,10,2025-01-01,2025-01-01,0,Efectivo
2075,179,Estándar,puntual,50,0,2025-02-01,2025-02-02,1,Efectivo
2076,179,Estándar,puntual,50,0,2025-03-01,2025-03-01,0,Tarjeta
2077,179,Estándar,puntual,40,10,2025-04-01,2025-04-01,0,Transferencia
2078,179,Estándar,puntual,50,0,2025-05-01,2025-05-01,0,Transferencia
2079,179,Estándar,puntual,45,5,2025-06-01,2025-06-01,0,Débito automático
2080,180,Estándar,moroso,50,0,2024-08-01,2024-08-06,5,Transferencia
2081,180,Estándar,moroso,50,0,2024-09-01,2024-09-11,10,Tarjeta
2082,180,Estándar,moroso,50,0,2024-10-01,2024-10-16,15,Débito automático
2083,180,Estándar,moroso,50,0,2024-11-01,2024-11-11,10,Tarjeta
2084,180,Estándar,moroso,50,0,2024-12-01,2024-12-11,10,Transferencia
